"","seqid","start","end","strand","type","ID","Alias","Name"
"3965","chr7",100868036,100868107,"+","miRNA_primary_transcript","MI0022722",MI0022722,"hsa-mir-6875"
"3966","chr7",100868041,100868061,"+","miRNA","MIMAT0027650",MIMAT0027650,"hsa-miR-6875-5p"
"3967","chr7",100868080,100868101,"+","miRNA","MIMAT0027651",MIMAT0027651,"hsa-miR-6875-3p"
"3968","chr7",101159473,101159555,"+","miRNA_primary_transcript","MI0017281",MI0017281,"hsa-mir-4653"
"3969","chr7",101159482,101159503,"+","miRNA","MIMAT0019718",MIMAT0019718,"hsa-miR-4653-5p"
"3970","chr7",101159524,101159546,"+","miRNA","MIMAT0019719",MIMAT0019719,"hsa-miR-4653-3p"
"3971","chr7",102293103,102293187,"+","miRNA_primary_transcript","MI0015891",MI0015891,"hsa-mir-4285"
"3972","chr7",102293113,102293130,"+","miRNA","MIMAT0016913",MIMAT0016913,"hsa-miR-4285"
"3973","chr7",102405742,102405855,"-","miRNA_primary_transcript","MI0006402",MI0006402,"hsa-mir-548o"
"3974","chr7",102405748,102405769,"-","miRNA","MIMAT0005919_1",MIMAT0005919,"hsa-miR-548o-3p"
"3975","chr7",102465742,102465826,"+","miRNA_primary_transcript","MI0017979",MI0017979,"hsa-mir-5090"
"3976","chr7",102465752,102465774,"+","miRNA","MIMAT0021082",MIMAT0021082,"hsa-miR-5090"
"3977","chr7",102471469,102471531,"+","miRNA_primary_transcript","MI0016818",MI0016818,"hsa-mir-4467"
"3978","chr7",102471472,102471493,"+","miRNA","MIMAT0018994",MIMAT0018994,"hsa-miR-4467"
"3979","chr7",114653345,114653455,"+","miRNA_primary_transcript","MI0016067",MI0016067,"hsa-mir-3666"
"3980","chr7",114653373,114653393,"+","miRNA","MIMAT0018088",MIMAT0018088,"hsa-miR-3666"
"3981","chr7",117020211,117020319,"+","miRNA_primary_transcript","MI0021277",MI0021277,"hsa-mir-6132"
"3982","chr7",117020231,117020249,"+","miRNA","MIMAT0024616",MIMAT0024616,"hsa-miR-6132"
"3983","chr7",127058088,127058184,"-","miRNA_primary_transcript","MI0003604",MI0003604,"hsa-mir-592"
"3984","chr7",127058148,127058169,"-","miRNA","MIMAT0003260",MIMAT0003260,"hsa-miR-592"
"3985","chr7",128081861,128081960,"+","miRNA_primary_transcript","MI0003605",MI0003605,"hsa-mir-593"
"3986","chr7",128081876,128081900,"+","miRNA","MIMAT0003261",MIMAT0003261,"hsa-miR-593-5p"
"3987","chr7",128081939,128081957,"+","miRNA","MIMAT0004802",MIMAT0004802,"hsa-miR-593-3p"
"3988","chr7",128207872,128207943,"+","miRNA_primary_transcript","MI0000252",MI0000252,"hsa-mir-129-1"
"3989","chr7",128207876,128207896,"+","miRNA","MIMAT0000242_1",MIMAT0000242,"hsa-miR-129-5p"
"3990","chr7",128207920,128207941,"+","miRNA","MIMAT0004548",MIMAT0004548,"hsa-miR-129-1-3p"
"3991","chr7",129770383,129770492,"-","miRNA_primary_transcript","MI0000272",MI0000272,"hsa-mir-182"
"3992","chr7",129770447,129770470,"-","miRNA","MIMAT0000259",MIMAT0000259,"hsa-miR-182-5p"
"3993","chr7",129770406,129770426,"-","miRNA","MIMAT0000260",MIMAT0000260,"hsa-miR-182-3p"
"3994","chr7",129774692,129774769,"-","miRNA_primary_transcript","MI0000098",MI0000098,"hsa-mir-96"
"3995","chr7",129774739,129774761,"-","miRNA","MIMAT0000095",MIMAT0000095,"hsa-miR-96-5p"
"3996","chr7",129774697,129774718,"-","miRNA","MIMAT0004510",MIMAT0004510,"hsa-miR-96-3p"
"3997","chr7",129774905,129775014,"-","miRNA_primary_transcript","MI0000273",MI0000273,"hsa-mir-183"
"3998","chr7",129774967,129774988,"-","miRNA","MIMAT0000261",MIMAT0000261,"hsa-miR-183-5p"
"3999","chr7",129774928,129774949,"-","miRNA","MIMAT0004560",MIMAT0004560,"hsa-miR-183-3p"
"4000","chr7",130496111,130496204,"+","miRNA_primary_transcript","MI0000816",MI0000816,"hsa-mir-335"
"4001","chr7",130496126,130496148,"+","miRNA","MIMAT0000765",MIMAT0000765,"hsa-miR-335-5p"
"4002","chr7",130496162,130496183,"+","miRNA","MIMAT0004703",MIMAT0004703,"hsa-miR-335-3p"
"4003","chr7",130876747,130876810,"-","miRNA_primary_transcript","MI0000087",MI0000087,"hsa-mir-29a"
"4004","chr7",130876786,130876807,"-","miRNA","MIMAT0004503",MIMAT0004503,"hsa-miR-29a-5p"
"4005","chr7",130876748,130876769,"-","miRNA","MIMAT0000086",MIMAT0000086,"hsa-miR-29a-3p"
"4006","chr7",130877459,130877539,"-","miRNA_primary_transcript","MI0000105",MI0000105,"hsa-mir-29b-1"
"4007","chr7",130877507,130877530,"-","miRNA","MIMAT0004514",MIMAT0004514,"hsa-miR-29b-1-5p"
"4008","chr7",130877467,130877489,"-","miRNA","MIMAT0000100_1",MIMAT0000100,"hsa-miR-29b-3p"
"4009","chr7",133034860,133034915,"-","miRNA_primary_transcript","MI0016054",MI0016054,"hsa-mir-3654"
"4010","chr7",133034860,133034878,"-","miRNA","MIMAT0018074",MIMAT0018074,"hsa-miR-3654"
"4011","chr7",133290881,133290988,"+","miRNA_primary_transcript","MI0021278",MI0021278,"hsa-mir-6133"
"4012","chr7",133290951,133290969,"+","miRNA","MIMAT0024617",MIMAT0024617,"hsa-miR-6133"
"4013","chr7",135206994,135207078,"-","miRNA_primary_transcript","MI0022221",MI0022221,"hsa-mir-6509"
"4014","chr7",135207044,135207064,"-","miRNA","MIMAT0025474",MIMAT0025474,"hsa-miR-6509-5p"
"4015","chr7",135207006,135207027,"-","miRNA","MIMAT0025475",MIMAT0025475,"hsa-miR-6509-3p"
"4016","chr7",136903167,136903294,"+","miRNA_primary_transcript","MI0003125",MI0003125,"hsa-mir-490"
"4017","chr7",136903205,136903224,"+","miRNA","MIMAT0004764",MIMAT0004764,"hsa-miR-490-5p"
"4018","chr7",136903242,136903263,"+","miRNA","MIMAT0002806",MIMAT0002806,"hsa-miR-490-3p"
"4019","chr7",138123758,138123821,"+","miRNA_primary_transcript","MI0016819",MI0016819,"hsa-mir-4468"
"4020","chr7",138123803,138123820,"+","miRNA","MIMAT0018995",MIMAT0018995,"hsa-miR-4468"
"4021","chr7",139044100,139044157,"-","miRNA_primary_transcript","MI0033423",MI0033423,"hsa-mir-10399"
"4022","chr7",139044137,139044157,"-","miRNA","MIMAT0041629",MIMAT0041629,"hsa-miR-10399-5p"
"4023","chr7",139044100,139044120,"-","miRNA","MIMAT0041630",MIMAT0041630,"hsa-miR-10399-3p"
"4024","chr7",142474527,142474603,"+","miRNA_primary_transcript","MI0036559",MI0036559,"hsa-mir-11400"
"4025","chr7",142474537,142474557,"+","miRNA","MIMAT0044657",MIMAT0044657,"hsa-miR-11400"
"4026","chr7",143382686,143382800,"+","miRNA_primary_transcript","MI0022739",MI0022739,"hsa-mir-6892"
"4027","chr7",143382686,143382706,"+","miRNA","MIMAT0027684",MIMAT0027684,"hsa-miR-6892-5p"
"4028","chr7",143382780,143382800,"+","miRNA","MIMAT0027685",MIMAT0027685,"hsa-miR-6892-3p"
"4029","chr7",147378017,147378121,"-","miRNA_primary_transcript","MI0006377",MI0006377,"hsa-mir-548f-4"
"4030","chr7",147378041,147378059,"-","miRNA","MIMAT0005895_3",MIMAT0005895,"hsa-miR-548f-3p"
"4031","chr7",151238421,151238538,"+","miRNA_primary_transcript","MI0003760",MI0003760,"hsa-mir-671"
"4032","chr7",151238449,151238471,"+","miRNA","MIMAT0003880",MIMAT0003880,"hsa-miR-671-5p"
"4033","chr7",151238488,151238508,"+","miRNA","MIMAT0004819",MIMAT0004819,"hsa-miR-671-3p"
"4034","chr7",151433489,151433639,"-","miRNA_primary_transcript","MI0016410",MI0016410,"hsa-mir-3907"
"4035","chr7",151433526,151433547,"-","miRNA","MIMAT0018179",MIMAT0018179,"hsa-miR-3907"
"4036","chr7",157574336,157574422,"-","miRNA_primary_transcript","MI0000464",MI0000464,"hsa-mir-153-2"
"4037","chr7",157574349,157574370,"-","miRNA","MIMAT0000439_1",MIMAT0000439,"hsa-miR-153-3p"
"4038","chr7",157574387,157574408,"-","miRNA","MIMAT0026480",MIMAT0026480,"hsa-miR-153-5p"
"4039","chr7",158532718,158532813,"-","miRNA_primary_transcript","MI0003607",MI0003607,"hsa-mir-595"
"4040","chr7",158532733,158532753,"-","miRNA","MIMAT0003263",MIMAT0003263,"hsa-miR-595"
"4041","chr7",158591616,158591696,"+","miRNA_primary_transcript","MI0019315",MI0019315,"hsa-mir-5707"
"4042","chr7",158591625,158591646,"+","miRNA","MIMAT0022501",MIMAT0022501,"hsa-miR-5707"
"4043","chr8",1801125,1801192,"+","miRNA_primary_transcript","MI0016075",MI0016075,"hsa-mir-3674"
"4044","chr8",1801133,1801154,"+","miRNA","MIMAT0018097",MIMAT0018097,"hsa-miR-3674"
"4045","chr8",1817231,1817307,"+","miRNA_primary_transcript","MI0003608",MI0003608,"hsa-mir-596"
"4046","chr8",1817246,1817266,"+","miRNA","MIMAT0003264",MIMAT0003264,"hsa-miR-596"
"4047","chr8",2076589,2076640,"+","miRNA_primary_transcript","MI0023621",MI0023621,"hsa-mir-7160"
"4048","chr8",2076589,2076609,"+","miRNA","MIMAT0028230",MIMAT0028230,"hsa-miR-7160-5p"
"4049","chr8",2076620,2076640,"+","miRNA","MIMAT0028231",MIMAT0028231,"hsa-miR-7160-3p"
"4050","chr8",6622124,6622220,"-","miRNA_primary_transcript","MI0025891",MI0025891,"hsa-mir-8055"
"4051","chr8",6622134,6622156,"-","miRNA","MIMAT0030982",MIMAT0030982,"hsa-miR-8055"
"4052","chr8",6745164,6745244,"+","miRNA_primary_transcript","MI0017287",MI0017287,"hsa-mir-4659a"
"4053","chr8",6745177,6745198,"+","miRNA","MIMAT0019726",MIMAT0019726,"hsa-miR-4659a-5p"
"4054","chr8",6745212,6745233,"+","miRNA","MIMAT0019727",MIMAT0019727,"hsa-miR-4659a-3p"
"4055","chr8",6745168,6745240,"-","miRNA_primary_transcript","MI0017291",MI0017291,"hsa-mir-4659b"
"4056","chr8",6745213,6745231,"-","miRNA","MIMAT0019733",MIMAT0019733,"hsa-miR-4659b-5p"
"4057","chr8",6745175,6745196,"-","miRNA","MIMAT0019734",MIMAT0019734,"hsa-miR-4659b-3p"
"4058","chr8",8088941,8089089,"-","miRNA_primary_transcript","MI0006423",MI0006423,"hsa-mir-548i-3"
"4059","chr8",8089030,8089051,"-","miRNA","MIMAT0005935_2",MIMAT0005935,"hsa-miR-548i"
"4060","chr8",9048445,9048518,"+","miRNA_primary_transcript","MI0017288",MI0017288,"hsa-mir-4660"
"4061","chr8",9048453,9048475,"+","miRNA","MIMAT0019728",MIMAT0019728,"hsa-miR-4660"
"4062","chr8",9741672,9741768,"+","miRNA_primary_transcript","MI0003609",MI0003609,"hsa-mir-597"
"4063","chr8",9741687,9741708,"+","miRNA","MIMAT0003265",MIMAT0003265,"hsa-miR-597-5p"
"4064","chr8",9741729,9741751,"+","miRNA","MIMAT0026619",MIMAT0026619,"hsa-miR-597-3p"
"4065","chr8",9903388,9903472,"-","miRNA_primary_transcript","MI0000443",MI0000443,"hsa-mir-124-1"
"4066","chr8",9903438,9903459,"-","miRNA","MIMAT0004591_1",MIMAT0004591,"hsa-miR-124-5p"
"4067","chr8",9903399,9903420,"-","miRNA","MIMAT0000422_1",MIMAT0000422,"hsa-miR-124-3p"
"4068","chr8",10666978,10667070,"+","miRNA_primary_transcript","MI0015894",MI0015894,"hsa-mir-4286"
"4069","chr8",10666988,10667004,"+","miRNA","MIMAT0016916",MIMAT0016916,"hsa-miR-4286"
"4070","chr8",10825373,10825443,"-","miRNA_primary_transcript","MI0006653",MI0006653,"hsa-mir-1322"
"4071","chr8",10825375,10825393,"-","miRNA","MIMAT0005953",MIMAT0005953,"hsa-miR-1322"
"4072","chr8",11035206,11035302,"-","miRNA_primary_transcript","MI0003610",MI0003610,"hsa-mir-598"
"4073","chr8",11035221,11035242,"-","miRNA","MIMAT0003266",MIMAT0003266,"hsa-miR-598-3p"
"4074","chr8",11035257,11035279,"-","miRNA","MIMAT0026620",MIMAT0026620,"hsa-miR-598-5p"
"4075","chr8",12719132,12719190,"+","miRNA_primary_transcript","MI0019298",MI0019298,"hsa-mir-5692a-2"
"4076","chr8",12719134,12719155,"+","miRNA","MIMAT0022484_1",MIMAT0022484,"hsa-miR-5692a"
"4077","chr8",12727232,12727304,"-","miRNA_primary_transcript","MI0016434",MI0016434,"hsa-mir-3926-1"
"4078","chr8",12727274,12727294,"-","miRNA","MIMAT0018201",MIMAT0018201,"hsa-miR-3926"
"4079","chr8",12727237,12727299,"+","miRNA_primary_transcript","MI0016437",MI0016437,"hsa-mir-3926-2"
"4080","chr8",12727242,12727262,"+","miRNA","MIMAT0018201_1",MIMAT0018201,"hsa-miR-3926"
"4081","chr8",14853438,14853510,"-","miRNA_primary_transcript","MI0000791",MI0000791,"hsa-mir-383"
"4082","chr8",14853483,14853504,"-","miRNA","MIMAT0000738",MIMAT0000738,"hsa-miR-383-5p"
"4083","chr8",14853443,14853461,"-","miRNA","MIMAT0026485",MIMAT0026485,"hsa-miR-383-3p"
"4084","chr8",17681578,17681657,"-","miRNA_primary_transcript","MI0014174",MI0014174,"hsa-mir-548v"
"4085","chr8",17681588,17681609,"-","miRNA","MIMAT0015020",MIMAT0015020,"hsa-miR-548v"
"4086","chr8",22244966,22245037,"-","miRNA_primary_transcript","MI0000542",MI0000542,"hsa-mir-320a"
"4087","chr8",22244975,22244996,"-","miRNA","MIMAT0000510",MIMAT0000510,"hsa-miR-320a-3p"
"4088","chr8",22245007,22245028,"-","miRNA","MIMAT0037311",MIMAT0037311,"hsa-miR-320a-5p"
"4089","chr8",24953796,24953867,"-","miRNA_primary_transcript","MI0022687",MI0022687,"hsa-mir-6841"
"4090","chr8",24953841,24953862,"-","miRNA","MIMAT0027584",MIMAT0027584,"hsa-miR-6841-5p"
"4091","chr8",24953796,24953816,"-","miRNA","MIMAT0027585",MIMAT0027585,"hsa-miR-6841-3p"
"4092","chr8",25345402,25345474,"+","miRNA_primary_transcript","MI0022723",MI0022723,"hsa-mir-6876"
"4093","chr8",25345407,25345428,"+","miRNA","MIMAT0027652",MIMAT0027652,"hsa-miR-6876-5p"
"4094","chr8",25345451,25345474,"+","miRNA","MIMAT0027653",MIMAT0027653,"hsa-miR-6876-3p"
"4095","chr8",27048853,27048963,"-","miRNA_primary_transcript","MI0006414",MI0006414,"hsa-mir-548h-4"
"4096","chr8",27048926,27048947,"-","miRNA","MIMAT0005928_4",MIMAT0005928,"hsa-miR-548h-5p"
"4097","chr8",27048871,27048893,"-","miRNA","MIMAT0022723",MIMAT0022723,"hsa-miR-548h-3p"
"4098","chr8",27433370,27433434,"+","miRNA_primary_transcript","MI0022688",MI0022688,"hsa-mir-6842"
"4099","chr8",27433375,27433396,"+","miRNA","MIMAT0027586",MIMAT0027586,"hsa-miR-6842-5p"
"4100","chr8",27433413,27433434,"+","miRNA","MIMAT0027587",MIMAT0027587,"hsa-miR-6842-3p"
"4101","chr8",27610601,27610751,"-","miRNA_primary_transcript","MI0022689",MI0022689,"hsa-mir-6843"
"4102","chr8",27610601,27610621,"-","miRNA","MIMAT0027588",MIMAT0027588,"hsa-miR-6843-3p"
"4103","chr8",27701673,27701767,"-","miRNA_primary_transcript","MI0016014",MI0016014,"hsa-mir-3622b"
"4104","chr8",27701726,27701745,"-","miRNA","MIMAT0018005",MIMAT0018005,"hsa-miR-3622b-5p"
"4105","chr8",27701690,27701710,"-","miRNA","MIMAT0018006",MIMAT0018006,"hsa-miR-3622b-3p"
"4106","chr8",27701677,27701759,"+","miRNA_primary_transcript","MI0016013",MI0016013,"hsa-mir-3622a"
"4107","chr8",27701690,27701711,"+","miRNA","MIMAT0018003",MIMAT0018003,"hsa-miR-3622a-5p"
"4108","chr8",27701726,27701747,"+","miRNA","MIMAT0018004",MIMAT0018004,"hsa-miR-3622a-3p"
"4109","chr8",27886039,27886116,"-","miRNA_primary_transcript","MI0015895",MI0015895,"hsa-mir-4287"
"4110","chr8",27886088,27886106,"-","miRNA","MIMAT0016917",MIMAT0016917,"hsa-miR-4287"
"4111","chr8",28505116,28505182,"-","miRNA_primary_transcript","MI0015896",MI0015896,"hsa-mir-4288"
"4112","chr8",28505126,28505142,"-","miRNA","MIMAT0016918",MIMAT0016918,"hsa-miR-4288"
"4113","chr8",29957272,29957348,"-","miRNA_primary_transcript","MI0014175",MI0014175,"hsa-mir-3148"
"4114","chr8",29957318,29957339,"-","miRNA","MIMAT0015021",MIMAT0015021,"hsa-miR-3148"
"4115","chr8",41271048,41271143,"-","miRNA_primary_transcript","MI0017871",MI0017871,"hsa-mir-548ao"
"4116","chr8",41271102,41271123,"-","miRNA","MIMAT0021029",MIMAT0021029,"hsa-miR-548ao-5p"
"4117","chr8",41271065,41271086,"-","miRNA","MIMAT0021030",MIMAT0021030,"hsa-miR-548ao-3p"
"4118","chr8",41660441,41660508,"-","miRNA_primary_transcript","MI0002470",MI0002470,"hsa-mir-486-1"
"4119","chr8",41660484,41660505,"-","miRNA","MIMAT0002177",MIMAT0002177,"hsa-miR-486-5p"
"4120","chr8",41660443,41660463,"-","miRNA","MIMAT0004762",MIMAT0004762,"hsa-miR-486-3p"
"4121","chr8",41660444,41660507,"+","miRNA_primary_transcript","MI0023622",MI0023622,"hsa-mir-486-2"
"4122","chr8",41660444,41660465,"+","miRNA","MIMAT0002177_1",MIMAT0002177,"hsa-miR-486-5p"
"4123","chr8",41660486,41660506,"+","miRNA","MIMAT0004762_1",MIMAT0004762,"hsa-miR-486-3p"
"4124","chr8",42896197,42896275,"-","miRNA_primary_transcript","MI0016820",MI0016820,"hsa-mir-4469"
"4125","chr8",42896203,42896224,"-","miRNA","MIMAT0018996",MIMAT0018996,"hsa-miR-4469"
"4126","chr8",61714788,61714859,"+","miRNA_primary_transcript","MI0016821",MI0016821,"hsa-mir-4470"
"4127","chr8",61714832,61714852,"+","miRNA","MIMAT0018997",MIMAT0018997,"hsa-miR-4470"
"4128","chr8",64379149,64379257,"+","miRNA_primary_transcript","MI0000444",MI0000444,"hsa-mir-124-2"
"4129","chr8",64379173,64379194,"+","miRNA","MIMAT0004591_2",MIMAT0004591,"hsa-miR-124-5p"
"4130","chr8",64379210,64379231,"+","miRNA","MIMAT0000422_2",MIMAT0000422,"hsa-miR-124-3p"
"4131","chr8",74548543,74548617,"+","miRNA_primary_transcript","MI0019281",MI0019281,"hsa-mir-5681a"
"4132","chr8",74548587,74548608,"+","miRNA","MIMAT0022469",MIMAT0022469,"hsa-miR-5681a"
"4133","chr8",74548550,74548609,"-","miRNA_primary_transcript","MI0019293",MI0019293,"hsa-mir-5681b"
"4134","chr8",74548584,74548605,"-","miRNA","MIMAT0022480",MIMAT0022480,"hsa-miR-5681b"
"4135","chr8",74705693,74705747,"+","miRNA_primary_transcript","MI0010486",MI0010486,"hsa-mir-2052"
"4136","chr8",74705694,74705713,"+","miRNA","MIMAT0009977",MIMAT0009977,"hsa-miR-2052"
"4137","chr8",76966768,76966850,"-","miRNA_primary_transcript","MI0014176",MI0014176,"hsa-mir-3149"
"4138","chr8",76966778,76966800,"-","miRNA","MIMAT0015022",MIMAT0015022,"hsa-miR-3149"
"4139","chr8",79332188,79332274,"+","miRNA_primary_transcript","MI0039725",MI0039725,"hsa-mir-12123"
"4140","chr8",79332203,79332224,"+","miRNA","MIMAT0049017",MIMAT0049017,"hsa-miR-12123"
"4141","chr8",80241389,80241473,"+","miRNA_primary_transcript","MI0019316",MI0019316,"hsa-mir-5708"
"4142","chr8",80241398,80241417,"+","miRNA","MIMAT0022502",MIMAT0022502,"hsa-miR-5708"
"4143","chr8",91205485,91205559,"+","miRNA_primary_transcript","MI0017289",MI0017289,"hsa-mir-4661"
"4144","chr8",91205494,91205515,"+","miRNA","MIMAT0019729",MIMAT0019729,"hsa-miR-4661-5p"
"4145","chr8",91205531,91205552,"+","miRNA","MIMAT0019730",MIMAT0019730,"hsa-miR-4661-3p"
"4146","chr8",93029751,93029839,"+","miRNA_primary_transcript","MI0025920",MI0025920,"hsa-mir-8084"
"4147","chr8",93029761,93029783,"+","miRNA","MIMAT0031011",MIMAT0031011,"hsa-miR-8084"
"4148","chr8",93916022,93916119,"-","miRNA_primary_transcript","MI0003840",MI0003840,"hsa-mir-378d-2"
"4149","chr8",93916079,93916098,"-","miRNA","MIMAT0018926_1",MIMAT0018926,"hsa-miR-378d"
"4150","chr8",95072911,95072996,"-","miRNA_primary_transcript","MI0016426",MI0016426,"hsa-mir-3150b"
"4151","chr8",95072924,95072944,"-","miRNA","MIMAT0018194",MIMAT0018194,"hsa-miR-3150b-3p"
"4152","chr8",95072961,95072982,"-","miRNA","MIMAT0019226",MIMAT0019226,"hsa-miR-3150b-5p"
"4153","chr8",95072914,95072993,"+","miRNA_primary_transcript","MI0014177",MI0014177,"hsa-mir-3150a"
"4154","chr8",95072962,95072983,"+","miRNA","MIMAT0015023",MIMAT0015023,"hsa-miR-3150a-3p"
"4155","chr8",95072925,95072946,"+","miRNA","MIMAT0019206",MIMAT0019206,"hsa-miR-3150a-5p"
"4156","chr8",98393645,98393738,"-","miRNA_primary_transcript","MI0031831",MI0031831,"hsa-mir-9903"
"4157","chr8",98393667,98393688,"-","miRNA","MIMAT0039323",MIMAT0039323,"hsa-miR-9903"
"4158","chr8",99536636,99536730,"-","miRNA_primary_transcript","MI0003611",MI0003611,"hsa-mir-599"
"4159","chr8",99536651,99536670,"-","miRNA","MIMAT0003267",MIMAT0003267,"hsa-miR-599"
"4160","chr8",99536786,99536861,"-","miRNA_primary_transcript","MI0005541",MI0005541,"hsa-mir-875"
"4161","chr8",99536830,99536851,"-","miRNA","MIMAT0004922",MIMAT0004922,"hsa-miR-875-5p"
"4162","chr8",99536797,99536817,"-","miRNA","MIMAT0004923",MIMAT0004923,"hsa-miR-875-3p"
"4163","chr8",100382763,100382845,"+","miRNA_primary_transcript","MI0016822",MI0016822,"hsa-mir-4471"
"4164","chr8",100382811,100382832,"+","miRNA","MIMAT0018998",MIMAT0018998,"hsa-miR-4471"
"4165","chr8",100702968,100703024,"-","miRNA_primary_transcript","MI0025241",MI0025241,"hsa-mir-7705"
"4166","chr8",100703002,100703024,"-","miRNA","MIMAT0030020",MIMAT0030020,"hsa-miR-7705"
"4167","chr8",102125432,102125515,"+","miRNA_primary_transcript","MI0019280",MI0019280,"hsa-mir-5680"
"4168","chr8",102125483,102125504,"+","miRNA","MIMAT0022468",MIMAT0022468,"hsa-miR-5680"
"4169","chr8",103154614,103154689,"+","miRNA_primary_transcript","MI0014178",MI0014178,"hsa-mir-3151"
"4170","chr8",103154623,103154643,"+","miRNA","MIMAT0015024",MIMAT0015024,"hsa-miR-3151-5p"
"4171","chr8",103154662,103154681,"+","miRNA","MIMAT0027026",MIMAT0027026,"hsa-miR-3151-3p"
"4172","chr8",104484369,104484465,"-","miRNA_primary_transcript","MI0003612",MI0003612,"hsa-mir-548a-3"
"4173","chr8",104484384,104484405,"-","miRNA","MIMAT0003251_2",MIMAT0003251,"hsa-miR-548a-3p"
"4174","chr8",104484420,104484441,"-","miRNA","MIMAT0004803",MIMAT0004803,"hsa-miR-548a-5p"
"4175","chr8",112643493,112643583,"+","miRNA_primary_transcript","MI0010487",MI0010487,"hsa-mir-2053"
"4176","chr8",112643553,112643575,"+","miRNA","MIMAT0009978",MIMAT0009978,"hsa-miR-2053"
"4177","chr8",116874728,116874800,"-","miRNA_primary_transcript","MI0016000",MI0016000,"hsa-mir-3610"
"4178","chr8",116874740,116874759,"-","miRNA","MIMAT0017987",MIMAT0017987,"hsa-miR-3610"
"4179","chr8",119325171,119325265,"+","miRNA_primary_transcript","MI0022212",MI0022212,"hsa-mir-548az"
"4180","chr8",119325190,119325211,"+","miRNA","MIMAT0025456",MIMAT0025456,"hsa-miR-548az-5p"
"4181","chr8",119325228,119325248,"+","miRNA","MIMAT0025457",MIMAT0025457,"hsa-miR-548az-3p"
"4182","chr8",123215788,123215863,"-","miRNA_primary_transcript","MI0017292",MI0017292,"hsa-mir-4663"
"4183","chr8",123215831,123215854,"-","miRNA","MIMAT0019735",MIMAT0019735,"hsa-miR-4663"
"4184","chr8",123348034,123348130,"+","miRNA_primary_transcript","MI0016689",MI0016689,"hsa-mir-548aa-1"
"4185","chr8",123348088,123348112,"+","miRNA","MIMAT0018447_1",MIMAT0018447,"hsa-miR-548aa"
"4186","chr8",123348034,123348130,"-","miRNA_primary_transcript","MI0003668",MI0003668,"hsa-mir-548d-1"
"4187","chr8",123348085,123348106,"-","miRNA","MIMAT0004812_1",MIMAT0004812,"hsa-miR-548d-5p"
"4188","chr8",123348049,123348070,"-","miRNA","MIMAT0003323_1",MIMAT0003323,"hsa-miR-548d-3p"
"4189","chr8",124508515,124508576,"-","miRNA_primary_transcript","MI0022690",MI0022690,"hsa-mir-6844"
"4190","chr8",124508515,124508535,"-","miRNA","MIMAT0027589",MIMAT0027589,"hsa-miR-6844"
"4191","chr8",124821978,124822058,"-","miRNA_primary_transcript","MI0017293",MI0017293,"hsa-mir-4662b"
"4192","chr8",124821988,124822009,"-","miRNA","MIMAT0019736",MIMAT0019736,"hsa-miR-4662b"
